 20380,  -9112,   1672,   2385, -30259,  27415,  22759, -15815,  -9424,   6036,  10872,   3845,  23721,   8721,  27086,  17287, 
 12078, -21532,  11174,  15773,   8444, -26573,  -3640, -30910,  29352,  -6361, -27917, -18819,  -9849,   3606,  22357,  14314, 
  6148, -13973, -11237,  21658,   -100,  22661, -19015,  17823, -13180,   6998,  -4220, -16938, -19132, -29995,  30421,   5846, 
-24237,  23627,  22900, -24898,  -8142,   7889,   9800,  30450,  -7821,  10002,  29444, -30007,  21988, -18613,  -2147,   8466, 
 13303,   4047, -13015,  23561,  -3625,   7887,  11344,  26465, -28233, -24030,   3662, -22386,  -7450, -29932,  15415,  15043, 
 -1162,  11220,  23623,  16476,  11178,   2177, -20413, -27160,  18185,   3607, -22816,  -1055, -21553, -12566, -24828, -30884, 
-27793,  14060,  -4207,  17169,  -2377,  10933,   3189,  28501, -10221,  -8403,  -5347,   8579,   9028, -26738, -19849,  -6467, 
 10332,  -9330,  26896,  14263, -16605,    794, -32284,  -9586, -20839,   8462,   4727,  30909,  26017,   7466,  -8993,   1004, 
  2657, -21031,   3043, -22047,  14245,  11290,  14699, -19931,  13776, -30816, -18803,   7780,  24396, -14650, -13991,  25697, 
 10728,   5715,  31791,  31986,   9731, -25627,  20922,  14302,  16235, -25052,  23016,  26177,  -4739,   5170, -11626,  32232, 
-13393, -29939,  27569,  11284,  28892, -23777,  -1332, -25335, -18738,  32191,  -1410,  10748,   -547,  27864,  29807,  -8738, 
-31153, -23700,  10266,  -6238,  30674,  17642,  -3866,   7464,  13676, -22614,  12322,  23658,  29974, -31714,  23261,  15587, 
 16415,  25680, -19975, -30365, -10069, -18785,  26630,  29273, -15607,   3127, -22940, -16950,   2083,   5544, -31622, -23657, 
 -4148,  29206,  -7660,   3927, -27491,  24497, -21747,   8538,  23449, -11577, -29207, -25464,  31087,  23114, -18274, -19812, 
  4859,  14718,  24282,   3820, -11364, -20298,   7950,  22056,  13641,   2692, -19013, -12323, -23066,   6230,  19469,  15100, 
-11655,   3838, -21379, -19740, -14578, -20888, -11813, -15394, -18216, -13488,    647,  28575, -17277,  11620,  14995,  13707, 
 -1882,   9291,  23949, -28616,  10230,    967,   5794, -32728, -19487, -17420,  26158, -26607,   4805,  22821,  -4608,  -9626, 
   574,  -8602,    785,  31159,   7278,  19398,  24896,  14700, -21653,  11362, -22812,   8556, -26735,   1244, -13288,  -6965, 
 24485,  18752, -24761,   2062,   -917,   6249,  20457,  29671,  27372,  14087,    604,  -4414,  -8600, -25265, -30509, -10145, 
-25365,   9795, -21552,  19258,  14209,  12771,  14952,  10302,  27016, -17972,  -1764,  27790,  14273,   7413,  20687,  -3511, 
  -790, -23333,  21287,  18529, -27960,  12920, -29870, -19088, -18040,  31606,  27337,   1678,  10763, -15440, -17079,   4642, 
-11279,  10032,  17486, -25902,   2092,  20681,  31581, -26369,   3470,  23294,  12584, -26947, -32525, -23211, -23119,  -2716, 
-29166,  10854, -27618,    891,  26720,  26213,  30624,  -7135,   4555, -15562,  -6383,  11369,  18215, -18066,  29822,  26333, 
 -7383,  14431, -24542,  -8635,   5201, -13173, -25118, -21029, -12891,  19624, -27432,  14950,  17744,   -533,  -1866,  14335, 
 27799, -27888, -26857,  -3805,  25477, -29525, -10741, -14202,  -9551, -27741,  -4083,  24541, -26549, -18618,   1796,  14252, 
-26020,  -5087,   4195, -31075,  25728,   7435,  -8894, -29306, -16629,  -7793,    515, -26236,  10021,  13789,  22639,  -6223, 
-24656, -27328,    847, -22579,  -6632,  22609, -26754,  -7928,  23427, -30264, -22884,  28470,   7096,  26029, -26610, -14811, 
 21378,   -429,  28924,  12316,  23780,   9148,  -1234, -16423, -24754,   5324,  12895,  14080,  25506,  19883, -23906,   8180, 
 27628,   3745,  21112, -26744,  -4084,  18685,  24359,  15186, -20921,  15622,  25098, -16031, -12016,  28209,  22780, -13427, 
 -8399,  12831,  25132, -15978,  -5035,  32644, -26980, -14638, -20807, -25532, -23721, -23474, -10166, -30219, -23379, -24050, 
-31082,   6725,   8322,  -6253,  -1476,  29715,  -1114,   -805,  -6362,   6021,   7642,   4007,   1842, -26805,  -3126,  17881, 
 19904, -30273,   5436,  26689, -21940,  -8750,   7829,  -2042, -13692, -30588,  25197,  27468,   4139,   9417,   9094, -11630, 
 16016,   6010,  15767,  32375,  27582,  -5785, -29401,  14626, -12356,   8937,  15714, -24942,  23004,  10941,   7427,  -2206, 
-13152,  13563,  28013,  -8833, -13768,  -6571,  26539,  19206,  24038, -14422, -22279,   3377, -27724, -20686,  14826,  25674, 
-11099, -21305,  -8484,  30710,   6456, -21715,  13468, -12969, -12729, -10260, -29686,  26730, -25397,  -1380, -11263,  -7100, 
 15992,  -3871, -20791, -21821,  12389,  24864, -19044,  10412, -22574,  -6182,  -8157,  -2804,  23632,   4403,  20246, -16051, 
-19704,  30348,  28325,  -5183,  -7901, -12034,  14082, -21522, -11649,  18777, -16620, -20865,   -337, -29284,   4100,  26301, 
-21219,  23307, -31890,   2300,  12470,  16064,  30394,  -8673,  -4007, -16246,  27461, -21943,   6558,   8047,  11500,  -1098, 
  7984,  19895, -23189, -11137,  32759, -23440, -24975,  23920, -32589,  30697,   1366,  19045,  28971,  27510, -28706, -19214, 
-12671, -12232,  18138, -22920, -11752, -18142,  13115,  22393, -21548,  -7990,  -3020,   7969,  11026,  22482,  27232,   8775, 
  9039, -17117,   4767,   -358,   1624,   8560, -27336, -28239,  27979,  -3703,   3519,  25570,  32428, -22800,  31177, -13934, 
-28257,  23195, -32615,    820,  -9463,  16151,  11283,  13629,   4792,  10401, -13071,   4862,  17846,  -1893, -27937,   6533, 
  4407, -26376, -27547,  29276,  19340, -26308,  -4568,    495, -28200,   1945,   2371, -12898,  26735, -15420,  -1264,  -6856, 
 -7975, -28974, -29875,  22234,  -2094, -17340,  16998,   1918,   6860,  23701,  -9963,   1114, -14142,  13905,  -2257, -17770, 
 29627,  27729,  17935,  16755, -10082,  10128, -17241, -18390,   -992,  30161, -14543,  -1725,  28375,    929, -22820, -13368, 
-17801, -24244,  14542, -29562,    136,  -3407,   3128,   -159, -29289,  11454,  16397,   5042,  10227,  -5010,  14129, -26078, 
  -326, -18970, -20768, -27695,  -1543,  20196, -29978, -11976, -29482,  17854, -20740,  29952, -11483,   2977,   -798, -12268, 
  8118,  10988,  32084, -29266,  22209,   4468,  14269,  16368,  -1225,   4953,  15039,  14378, -16297,  23840,   9610,  13389, 
  1292,   2169,   2537,  23620,  32755, -24419, -17648,   -908,  32170, -18159,  14790,  18923,  -9154,  13889,  18329,   8653, 
 22776,  32095,  18720, -15667,  -6021,  29765, -29524,   9915, -16103,  28764,   1870,  24600,  -4905, -18172,  10288,  10013, 
 12659,   3897,  10732,  31655, -18912, -23423,  -7474,  17315,  31848,  17339,  -9497,  13452,  12956, -18730, -20202, -24893, 
-17136,  32210,  22939,  21679,  31261,  17378,   5213,  26151, -20680,  17165,  -5527,  31612, -19928, -18262, -16951, -27395, 
 27895, -15131,  27506, -11931,  32340,  28738, -18960, -28609,   2824,  14503,   2421,   3106, -11378, -13451, -30081,   6099, 
  6681, -12649, -11111, -30100,  19481,  13734,  20756, -17597,  -2273, -20815, -14253,  32169,  26584,   2991, -25248, -14865, 
   410, -14078,  10757,  28344,  -5910,  18774,   5831,  12860,  -2304,  18665, -13740,  -7852,   3351,  27575, -10291,   8984, 
 22471,  15733, -10139,  26799, -16578, -23129,   8418,  17072,   2881,   5287, -26389, -20399,  24478,  25341,  22817, -12769, 
-12623, -29812,  32565,  16270, -25222, -23846,  -3916, -25934, -24617,  -9673, -12529,   8639, -22452,  25602,   4224,   6041, 
 -6815,  22657,   -694, -30735,  22716, -11505,  -2646,  -6529, -25078,  -5977,  30396,  28630,  25766, -23627,  25592,  -6295, 
 28719, -30234,  -2775,   2884,  26740,   4411, -15948,  12767,  -7673, -27299,  -5456,   3659,  18718,  -4294,  19979, -19261, 
  1469,  25591,  -1956,  -9444, -21349, -24912,  10527,   8321,   2311,  -8445,  16731,  -2905, -21626,  -9176,   -599,   6572, 
-30953,  -8774,  -4346, -18673,  14114, -11186,  21111,   7661, -12763,  -9979,  31677,  -4543,   9015,  26385, -13810, -24340, 
 -6184, -20306,  20685, -28537,  -6129,  23974,  16444, -17140,   9266,   1826, -16957,  23185,  -3715,  -7729,  -3698,  22948, 
 21725, -29134,  15089,  17084, -14999,  13323, -30488, -32102,  30339,   4312, -15716,  -2855,  15798,  18087,  11863,   6292, 
-23615,  23258, -22172, -25980,  29566,  -1573, -21519, -19056,  28410,   7265, -24801, -25656, -28513,  10253,  -8491, -21022, 
 20755, -25271,  -4194, -26479,  29246, -25220,  10996,   8309,  -3149, -30385,  -4179,  23635,  22816,  26229,  31038, -14827, 
 -6636,   7900, -14532, -20003,  31100,  30497,  29548,  20027,  25173,  19512, -28348,   8654,  29690,   9224,    500, -25484, 
-16122,  24866, -19351,  -7788, -29518,  21886,  24454, -11498,   3753,  16480,  13743,  27254,   4613,  31052,   8385,  -2695, 
 12106,  22418, -17585,  -9248,  20525,  -5518,  20542, -15514,  -7133,  -5551, -16945, -23398,   2541,  -1330,  25513,    -24, 
  3554,  20077, -29774, -31041, -30604,   3019,  17372, -31144,   8394,  -5361,  10784,  18145, -18404, -30451,   6780, -24148, 
  5403, -12197, -32320,  26519,  21917, -11236, -19036,   4529,   7470,  18244, -21296, -31244, -18238,  24053, -24164,  18079, 
 27794,   8356, -10277, -13642,  14508,  11308, -25146, -16401, -32279,  -6631,   9750, -17640,    851,  29725, -15725, -23313, 
 11857,  26046,   7912, -32670,  -1759,   1206,  -3961,   2763,    624,  -4122,  12593,  -7687,  27030, -13954, -18604, -29300, 
-10892, -20209,   7299, -29783,  23239, -17785,  31308,   4314,  30241,  -3886, -20763, -30850,  30191,  24875,  30043, -15425, 
-10807,  15759, -15838, -28873, -27664,  18587,  24264, -14977,  10659, -18129,   6446, -24592,  -8516, -23231,   2912,  22391, 
-13913, -21598, -10370, -25066, -10079, -17718,   6769,  26028,  32310, -19021,  23458,  17419, -28989,  25669,  -7339,  16886, 
 -9972,  26331,  23373,  11423, -25446,  22480, -23355,  26551,   -378, -23349, -13061,  -9050,    889, -15331,  24286, -18742, 
 -4640, -31599,  14742,  14915,  22147,  14951,   5950, -24869,  21371, -17816, -21271, -23303,  28387,  15336,  22875, -11025, 
 -5711,  11265, -13107, -16244,  15255,   2096,  13556, -31787,  22054,  -5045, -17250,  13934,  -2308,  -4295,   2470,  31307, 
-26653, -30036, -20736, -30689,  27550, -14571,  16158,  26318,   3038,   5921, -27825,  21318,  17495, -31896,  14419, -10095, 
  8189,  27632,   8933,  -6085,  15963, -12202,  -4368,  30349, -30549, -26497, -18461,   8065,  22567, -24416, -17594,  13439, 
-21445,  15439,  31165,   6167,  -1456,  12133, -31052, -22238,   1361,  10112, -22762, -17394,  -8798, -27753, -30218,   1873, 
 -1018, -32629,  -5238,  26059,   -302,  -5156, -12188, -15242,  -6403,  -7008,   8303,  20656, -11736,  -7808,  12504,  21381, 
-27606, -13215,  12230,  26649,  16076, -20747,  25113,  29642,    414,  20008,  20973,  26196, -28845,   7286, -20380,  -4627, 
 16012, -18027,  29651, -11745,  22837,  11524,   4723, -24599,   4612,  24763,  -3521,  -1401,  22787,  32175,  21980, -29402, 
 26322, -31222,  16241,  -8949,   6490, -19688, -15186,  24351, -20485, -16474,  -9656,  24781,  11343, -19419, -25379, -12893, 
 -8349,  11141, -15802, -12165,   3460, -31716,  -3636, -26570,   3481,  14374,   3138, -26063,   6766,  30097, -15382,  15624, 
-21571,  -7824, -12417,   7484, -26207,   9444,  -1071,  20331,  32297, -13113,  15984,  23201, -14620,  14553, -24367, -26948, 
-19473,  29388,  20841,  27116,   7757,   6277,  -8991, -23847,  10966, -23707,  17900,  28658, -29961, -11375, -24671, -11986, 
-11338,  -4933,  31885, -28389, -30642,  22192,  10418,  15291, -13690,  -4254,  31706, -12158,    -37, -18869,  -6870,  20274, 
  7123,  15618,  28967,  22214,  31628,  -3288,  -9201, -16148,  30357,  23235,  18999,  17781,  -8955, -21108,  11351,  31643, 
-22465,   8738,   7617, -21094,   9160,  25791, -15606,  -1374,  20419,  -6752, -21855,  24011, -12358, -16653,  28072,  23036, 
  -340,  10957,  29140,  31617, -20179, -31755,  18657,  20886,  29892, -20371, -16099, -27159,   3384,   -532, -11664,  12196, 
 -6871,  15385,  26756,   5115,  32107, -14281, -15318,  28456, -15979,     -8,   7744, -23137, -17683,  32117,  23848, -12277, 
 25272,  -7947,  20382, -28612, -26552,  -2049, -19648,   9653,  19242, -24281,  28064,   2776,  -5802,  17674,   -826,  16967, 
-19700, -16811,  -6761,  11622, -28985,  27104,   1040,  31524, -24470, -17190, -22244,  26557,  26516,  25171, -24105,  20515, 
 -6714,  25633,  24398, -10819,  20012,  -3922,  -9156,  15613, -28156,  -2107,  31600,   9488, -16121,  -9957, -25785,  30936, 
  1089,  14819, -28048,  19089,    539, -10943,  17687,  27827,   3017, -18424,  -5239,  18500,  21148, -31483,  21184,  30665, 
-20408,   6136, -10869,   1009, -10151,  10904,  19518,  -5539,  -6900,  22157,  15083, -19749,  22382, -21668,  25569, -19348, 
 -8582,   1600, -21433,   3214,  -5918,   3187, -23202, -15477, -17900,  10114,  19006,  22186,   9484, -27637, -22657,   5788, 
 19989,  16599,  21469, -10288,  29303, -30180, -16095,   -667,  12089, -24695,   5361,  14104,   5900,  28688,   3427,  15287, 
-27763,  22777,  -4798,   -285, -10123,  27082,  31053,   5843, -14097, -18414, -20867,  22256, -29342,  -9939,  26377,  -9478, 
 12667,   6791, -29240,  -6913, -23941,  20298, -23924,   -786,  32698, -18294, -21473,  14993,  10610,   6819,   8252,  -3658, 
 -4304, -21135,   7582, -29305,  14760,   9878,  -2365,  13984,  26463,   6612,  17684, -12137,  26741, -28488,   8638,  29876, 
 -2565,  -1936,   5952, -22339, -12242,  18388, -25341, -27600,   -612, -27124,   8080,  30366,  -7309,  19426, -17762, -13153, 
  -338,  20318,  -5406,  23088,  -4433, -11838, -17323,  -7078,  -2930,  -1035,  24883, -25218, -13561, -23120,  23038,  27266, 
-18895,   3223,  12604,   7668,  23579,  14981,  23384,   1520,  16401,  24676, -22074,  -4256, -18774, -10730,  31160, -18051, 
-24158,  -5526, -18966,  25176,  29350,  30896,  22312,  -3169,  -2755,  31106,  -9202, -10334,  31943, -24921, -15790, -28743, 
 21169,  18589,  24815,   9755,   1232,  -2954, -19478,  15386,   3454, -14222,  13319, -28480,  -8729,   9110,  -5769, -24575, 
-21503, -22769,  -6498,   5172, -29965,  14544, -19268,    583, -26933,   2232,   8061,  16225, -31302,  -5360,  -7016,   -602, 
 -4626, -13971,  10762, -27300, -15590, -17212,  29885, -15662, -22399,  23299,  -8742,  -9990,   3993, -30739,   9437,  15824, 
 17677, -14757, -17699,  27678,  -6674, -10472,  31123,  26339, -14798,   2828,  -8667, -29574,   1960, -17505,  -6845,   1925, 
 21016,  18452,  25152,  -4310, -27066,  12372, -16458, -18705,   8872, -26989, -17289,  11095, -15401,  22336, -15817, -25442, 
  5337,  13544,   5776,  22914,  27101,  14920,  24490,  11298, -27338,  28734,  30519,  30240,  -8587, -23122, -23900,  32081, 
 -7509, -13396, -22481,   6749,   7908,   4492, -24019,  -7957, -29794,  -4807, -27012,  27651, -17293,  13669, -16468,  32246, 
-25868,   3591,  21698,  12543,  21237,   9527,  18901,  23783, -18118, -22846,  19922,  -2484, -17850,  -5943,   3880,  27807, 
-30528,  10005, -13820, -27411, -18319, -30865, -26000,   8152,  -9737, -22693, -15157,  19213,  -6304, -10128,  17616, -15991, 
 11219,  24158, -29009,  24090, -16249,   7719,    729,  32383,   7106,   9074,   4795,  -3338, -32075,  32490,  -5026,   9816, 
  7522, -22486,  11001, -13418,   6496,  -6478,  10563,  11563,   9519,  12818,   -391,   6436, -10444,  18291,   7874,   5671, 
 -2191,  17994, -15723,  22317,   8173,  23547, -12820, -10032, -28505, -12886, -23001, -15952,  24792,  -2460, -27183,  24716, 
 27967,  24141,   3146,  18056,   1564, -12107, -12691,  16712, -13340, -12928, -32198, -14371,  30891,   8553,  23703, -27040, 
-12930,  27242,  12200,   8780, -16164,  16244,   1323,  23011, -18015, -31069,  32049, -29985,  27327, -25421,   -110, -25095, 
 32250,   6161,   2939,  26931,  17613, -31962, -25056,   8413,   3319,  28882, -24820,   4840, -14938, -16793,    240,  -7740, 
-10298,   1421,   4919,  19734,  -6421,  15737, -32243,  12926,  11926, -22039,   2679,  -3657,  12215, -22537,  16533, -10970, 
 23344, -32092, -31349,   4794,  -1766,  27038,  12521,    544,  21453,     88, -28469,   6066, -10346, -28922,  31026,  -8055, 
-20670, -30989,  -6528,  -1021,  -3938, -18003,  19818, -25024,   9548,  11535, -21391, -24780,  16400,  12510,  12231,  28851, 
 29142, -23569,  30802,   1591,  30052,   2481, -32151,  11991, -31063,  19761, -24324,  16346,  26955,   3321, -16970,  -2153, 
 -8315, -10039,  -4571, -11902, -17501,  26744,  19669,  24439,  11123,  23300,  -4409,  24515,  24853,  -9592,   9941,  25985, 
  7034,  15981,  -4863,  17157, -30151,  14710, -21008, -10442,  -2135, -16060, -26889,   -433, -23191,   6422,  11989,  -8155, 
 32057,  -7305,  25603, -21554,   9341,   -471,   1501,  23602,  25611,   5628,  24159,  -6026, -27867,  21970, -10487, -19093, 
 -3081, -20591, -12296,   3417,  -6177,  12153,    425, -20250, -14876, -20527,  10336,  -2610, -16045,  26853,  27587,  27615, 
  1442, -27536,  -6240, -26177,  21965,  18428, -32748,   7425, -19545, -25439,  27992, -10081,  -2162,  31806, -30323, -28737, 
 28840,  11633, -23410,  15597,  12480, -26767,  -7657,  -5186,  -1885,   1680,  21056,   6836,   6140, -13747,  10057,  12540, 
 -2576, -21272, -28438, -17391, -20629,  -7628,  23697,  -5937,   -843,  -4759,  -9603,   2136,  25508,  -2097,   9208,  20439, 
 18330,   -838,   7698,   2483,  10855, -32594,   6648, -13910,   5645, -32344,   -268, -31208,  32545,  31426, -21376,  31253, 
 29529, -29700,   1837, -12489,   8624,  32498,   2497,  31984,  12242,  -5762, -19556, -15366, -30242,   4269, -23593,  -6442, 
  4481, -18769,  30242, -16221,  17061, -14681,  10505,  28477,  12807,  -2972, -17714,   2543, -28585, -15199,   8265, -23894, 
 25105, -22952,   1324,   9072,   9030, -29532,  17206, -23618, -22622,   7869,   -154, -28322,  -4216,  -1773, -15307, -30146, 
 -9454,  24023,  -8118,   3870, -20472,  27430, -16525,  27256,  31370, -29214,  -4074, -25472, -29882, -18166,  10812,  -3082, 
 18788, -29321, -32213, -14134,  28272,  23868, -20883,  28108,  -3230,  -3382,  30493, -22160,  25980, -24654,  22076,    989, 
  4115,   3972, -32647,  27785,  13283,   6259, -16639,  22184, -20834,  -1183,  20004, -28130, -15554,  21121,  29948,   -707, 
 27981,   3356, -23237,  21334, -15115,  31991,   9468, -15460,  32226,  29790,   1522,  -3541, -11549,  24112,  20329,  -8253, 
 29586, -20427, -13009,  25476,    160,  19837,  -5151, -22121,  -6852,    923,    915, -18448, -16105,  -9888,  11264, -20170, 
-20693,   7445,   -368, -22294,  -6355,  11393,  21598, -27739,   1322,  27911, -10224,  -5203,  10495,  14711,  -4663,  22470, 
 -6404,   1831,  -8533, -12713,  18076,  21379,  -8244, -13023, -26325, -28579,  30082,  20160,  -2395,   1689, -17678, -27500, 
 32696,  -9029, -22596, -26811,  -1341,  24285,  18278, -16145, -16674,  13360,  13679,   -387,  31821,  19902,  27777, -27004, 
 11534, -14555,  -8850,  17751,   -706,   -754,    243,  12400, -15863,   4110,  15441, -12704, -30042,  -3046,  13838, -17254, 
  -586,    652,  16045,  32543,  10773,  19798, -10263,  26855, -18444, -28506,   4187, -31238, -17941, -10926,  16041,  29787, 
-24365,  25851, -23678, -23032,   7654,  25379, -32253,  18817, -20329,  15933,   9427, -14796,   4299, -12345,  25912,   3582, 
 27959,  -4867, -18587,  -5112,  20337,  -7596, -13441,  20701,   9381,  13429,  31189,   6329,  15865,  22579,  11055,  -2735, 
-16895,  27665,  29602,  11819,   4032,  19445, -24055,  13433,  17848, -26492, -11462,  18739,  24569,   4430, -14740, -32452, 
-23036, -12567, -15623,  13082,  -9966,  -6804,  -1226,   8346,   4151, -17750, -10688,  -7734, -21637,  12235,  23220,  10138, 
 20037, -12627,  -9747,  22048,  28320,   9526, -20704,  27343,  26983,  -4861,  27833,   1485,  -3579, -20830, -10550, -17423, 
-28178,  16090,    486, -19450, -26692, -13923, -25448,   3896,  25610,  -1999,  -2767, -28958,   -723,  26414,  10362,   7600, 
-18475, -20796, -31465,  22763,  -8752, -17378,  -1943,  17648,   7940,   6905,  -2808,  12616,  -9305, -16537, -31968,   2925, 
 22859,  13232,   9773,   9348,  -9540,  32110,  30518,  14557,  27706, -14174,  -3580, -16294, -30279,  19870,   2133,   6888, 
 18591, -25603,  -6095,   5236, -13742, -26092, -24463,  12071, -16398, -15652,  17116,  11156, -20000,  28000,  -7794,  18193, 
-30088, -16562,  24755,  -8911,  -2324, -15748,  10421,   6491,  -9943,   1693,  -9620,  -8209, -31803,  22126, -12516, -22353, 
 -4538,   2270, -19748, -10686, -31613, -11220, -24727, -28887, -16413, -20442,   4892,  23180,  -9648,  26828,  14325,  31602, 
-10159,  13382,   9511,  15178,  25143,  29475,  -1820,  12788, -23057,   -107, -12867, -31263, -17371,  15537,   1648, -19650, 
  5332,  19225, -10669,  27743, -12924,  -5490,  10924,  28935,  30065,  -4974, -26632, -31826,  -5583,  22067, -11193,   9151, 
  2097, -12692, -23655, -24300, -27471,  21992,   7044, -32674,  31779, -30921, -23454, -31444,  23615,  -3023,  14200,  -7256, 
  2936,  15838,  -2332, -14596,  23596,  13773,  -6427, -21526, -14266,   3266,   6759, -28528,  21538, -27107,  18272,  -9196, 
 -1096,   5589,   2808,   1230, -32411,  16578,  -1368,  22617, -18450, -10545, -25254, -16443,    105,  30351,  31610,  19955, 
 -1391,   7771,  28235,    657,  30785,  30962,  19335,  21818, -12500,   6726,  -8887,  15219,  -5030,  22890,  25620,  30204, 
 -8330,   7769,  27286,   2829, -29018,  20885,  22222,  22615,  -9533,  27325,   2289,  -9167, -29647, -32341,   9889,  13431, 
  1863,  25298, -28805,  -6151,  28848,  10707,  12794,   8767,  16807,  14121, -32529,   2890, -28263,  11294, -29513,   8619, 
  8409, -14462, -14092,   -256,  14740,   7586,   8358,  14002,   -307,  14311,  16994,  -8511,  -1403,   6105,  -8222, -29027, 
 -3320, -30949,  21809,  30370,  14323,  22654,  17778,   3136,   6034,  -3439,  15799,   5814,  20166,  10601,   2412, -31736, 
 11940,  11100,  18711, -11295,  -1568,  17322,  15380,  -8009, -24864, -16747, -19288, -12768,   3381,  -5864,  22822,  16694, 
 18460, -31449,  24918,  -6037,  19741,  21660,  10399,  17941,  26002, -19566,  11233, -14587,  12614, -12085, -13226, -24961, 
-15627,  10410, -20651, -21771,  11496,  20792,   8662,  -2024,  21839, -11578,  14768,  20675, -10072, -16690,  -9212, -14052, 
-23255,  21670, -22433,   1843, -13921,   9821, -16632,   2308,  12237,  15837,  -8655,  10212, -17817,  11128,  16801,   -690, 
 13371,  16738, -17929, -32653,  10820,   3020,   8531,   7473,  22327, -11033,  21925,    -76,  20335,  12126,   7088, -13309, 
-24491, -19727,  -6059,  22623, -16848, -15251, -23130, -15009, -22195, -31756,   5288,   2760,  -7029, -22453,  -4862,   3861, 
 32445, -11915, -26246,  14628,  13506,  18210,  32618,  22136,  19272,  -8131,   7152, -27561,  30188, -31806,   4497,    542, 
 27957,  -9352, -15594, -14491,  -4125, -16154, -27350,  19634,  20778, -13487, -13897, -19830, -23506,    686, -22427,  10058, 
 -4328,   4884,  26549, -14562,  28732,  24532,   2961,  24410,  26391, -21864,   9408,  13604,   6569,  19615,   9844, -21524, 
-25824,  16609, -13406,  -8867, -22680,  11334,   6557,  19507, -16004,  -7647,   2032,   5059,  -7992,  31373,  12588, -30402, 
 -7679, -17231, -16934,   2215, -26484,  29067, -16652,   3508, -27673, -17106, -15855, -25551,  25410,   -687,  -7886,  26625, 
 -5984,  -7446,   3656,  30748,  20970, -22854,    -12, -32179, -16270,  -3944, -28405,  -2581, -30699,  31570, -27726, -29225, 
  9765,  19721,   7340,  29688,  13051, -19393,  27106, -22688,   6939,  13871,  -2235, -10378,  29298, -14127, -17818,   2050, 
-22459, -19413,  -8547,   7332,   2252,   -819,   4955, -10602,  -7376,  27572,  19250, -13596,  -9260, -14937,  22591,  -3906, 
 -7160,   2173,  28770,   4298,  26826,   1384,  30798, -10447, -20216,  31151,  32166,  28323,  18198, -18638,  16372,   1151, 
-31374, -21079,  26660,     41,  10786,    506, -30636,  -2200,  -5160,  17425, -20609, -22797,  28643,   8889,    942, -18887, 
-22413,  12649, -31360,  24212, -32260, -23859, -31255,   9834,  31545,  -1980,   1251,   2261,  25652,   8170, -20350,  20378, 
-11423, -17871, -22752,  18977,   8760, -18148, -28067, -30832, -14946, -14553, -16008,  27886, -16134,  -4889,  10635, -12419, 
    23,  27433, -12247,  28379, -17101,   1848,   7859, -27998,  27740,  31715,  29315,  -7146, -14066, -17824, -16651, -26828, 
  7192, -10435,  21258,  24861,  -7236, -32695,   5232,  19968,  -3710, -10214, -20187,  -3648, -18550,   1215,  14053, -19414, 
  9599, -16638,  27963,   -552, -24677, -10171,  -9752,  -4894,  32448, -17493,   8539,  21418,    517, -21133,  -9436,   7935, 
 26092,  22271, -12077,   7572,   6062,  -7728,  19466, -13018,  13400,   2259,  19367,  25817,  17786,  21510,  27753, -12091, 
 13047, -13132,  20182, -27769,  -8649,  18423,  32042, -21036,   9031,  27067, -22742,  11979, -10935, -11067, -11553, -21887, 
  -317, -13378,  -4049,  -8672,  -9921,  -8052, -22650,  27722, -17898, -16533,   7994,  17888,   2846, -13681, -16615, -16846, 
   868,   5686,  23210,  -7082,   2715,  21911,  30788,   3954,   1095,   3257,   4018, -21871, -24131, -25153,   2488,  20461, 
 -6276,   2298,  31035,  29248,  -1207,  -7862, -21336,  12583,   -858,  -3143, -11003, -17716,  -2827,  22406,   5795,  10720, 
-12982,  28974,  20769, -30864,  13581,  25829, -18795,  21578,  -5029, -25823,  17216,  -4428,   6107, -26016, -22072,   2771, 
 30171, -25455,    509,  30524, -25939, -28593,  22291, -12270,   -768, -25107, -10568, -32578, -27777,  17356, -15280, -26931, 
-26644,   9134,   1181, -26506,  23610, -12381,   4154, -12244,  29270,  29022, -29428, -15684,  25248,  -2681, -15467,   7178, 
-19942,  15878, -23258, -20390,  -3850, -19523,  17810,  22475,   4046,  -6828, -25065, -23430,  32561,  -1192, -14239,  30112, 
  3703,  21007,  31572, -13278,  -6160,    884,  32053, -23766,   8944,   6318, -28328,  12184,  28616,  -4223,  25386,  -9229, 
-32308, -16836, -15024,    734, -28997,  23660,   9222,  31941, -25518,  -9089,   6966,  -6391, -20074,  30479,  -3978,   1699, 
-22829, -32106,  20522, -11188,  18866, -27398, -32055,     69,  -5031,  -2744,   3864, -29276,  20040,  27233, -24213,  12986, 
 18063,  17574, -18190,   6393, -24616,  25596,  24912, -17128,  25069,  18640,  -7765,   3892,   5441, -13953, -28679, -22049, 
 10135,  -1894,  25943,  29089, -14899, -21130,  28190,  28254,   5581, -10305,  31760, -14490,   3239,  12973, -20215,  28153, 
-30043,  14910,   2158,  26738,   -558, -23952,  -5716, -32485,  30496,  17480,  -5995,  31242, -13157,  20915, -10235, -12405, 
 20770, -22226, -20096, -20866, -18908,  19898, -30954,  -7575,  13572,  19852,  13042,  -5940, -30435,  16580,   5951,   -808, 
-15459,  20189,  28201,    763,  27267, -30984,  23975, -13010,   2848,  29679,  21500, -12258,  -9923, -28232,  18530, -31431, 
